annee_deces,nom,sexe,date_naissance,precision_naissance,date_deces,precision_deces,age_au_deces,nb_editions_wikipedia,dates_ambigues,article_wikipedia_fr,wikidata_id
1997,Serge Bricianer,homme,1923-02-15,jour,1997-06-12,jour,74,2,,https://fr.wikipedia.org/wiki/Serge_Bricianer,Q21634447
1997,André  Pierre Albert Sarrut,homme,1910-07-10,jour,1997-06-13,jour,86,2,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Sarrut,Q2848611
1997,Pierre Grappin,homme,1915-05-31,jour,1997-06-14,jour,82,1,,https://fr.wikipedia.org/wiki/Pierre_Grappin,Q3385308
1997,Attilio Redolfi,homme,1923-09-08,jour,1997-06-15,jour,73,8,,https://fr.wikipedia.org/wiki/Attilio_Redolfi,Q2870111
1997,Manu Kerjean,homme,1913-01-21,jour,1997-06-16,jour,84,2,,https://fr.wikipedia.org/wiki/Manu_Kerjean,Q3286686
1997,Mohamed Megdoud,homme,1908-01-16,jour,1997-06-16,jour,89,1,,https://fr.wikipedia.org/wiki/Mohamed_Megdoud,Q19845797
1997,Christian Chartier,homme,1948-10,mois,1997-06-17,jour,,1,,https://fr.wikipedia.org/wiki/Christian_Chartier,Q2965142
1997,Jean Faucher,homme,1927-04-26,jour,1997-06-18,jour,70,2,,https://fr.wikipedia.org/wiki/Jean_Faucher,Q3171978
1997,Maurice Roques,homme,1911-10-26,jour,1997-06-19,jour,85,1,,,Q22083690
1997,Olga Georges-Picot,femme,1940-01-06,jour,1997-06-19,jour,57,15,,https://fr.wikipedia.org/wiki/Olga_Georges-Picot,Q378035
1997,Jacques Berce,homme,1929-07-24,jour,1997-06-22,jour,67,1,,https://fr.wikipedia.org/wiki/Jacques_Berce,Q3158239
1997,Maurice Porot,homme,1912-09-08,jour,1997-06-22,jour,84,2,,https://fr.wikipedia.org/wiki/Maurice_Porot,Q15078895
1997,Henri Kassagi,homme,1932-09-28,jour,1997-06-23,jour,64,5,,https://fr.wikipedia.org/wiki/Henri_Kassagi,Q2972606
1997,Serge Michel,homme,1922-07-22,jour,1997-06-24,jour,74,2,,https://fr.wikipedia.org/wiki/Serge_Michel_(libertaire),Q15407332
1997,Jacques Houssat,homme,1937-06-22,jour,1997-06-25,jour,60,4,,https://fr.wikipedia.org/wiki/Jacques_Houssat,Q2384891
1997,Jacques-Yves Cousteau,homme,1910-06-11,jour,1997-06-25,jour,87,101,,https://fr.wikipedia.org/wiki/Jacques-Yves_Cousteau,Q83233
1997,André Pierrard,homme,1916-10-03,jour,1997-06-26,jour,80,3,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Pierrard,Q19345839
1997,Joseph Galy,homme,1929-12-22,jour,1997-06-26,jour,67,2,,https://fr.wikipedia.org/wiki/Joseph_Galy,Q3184985
1997,Bernard Lathière,homme,1929-03-04,jour,1997-06-27,jour,68,3,,https://fr.wikipedia.org/wiki/Bernard_Lathi%C3%A8re,Q2898184
1997,Jean-Baptiste Brunon,homme,1913-02-28,jour,1997-06-27,jour,84,1,,https://fr.wikipedia.org/wiki/Jean-Baptiste_Brunon,Q3163917
1997,Roland Surrugue,homme,1938-08-06,jour,1997-06-28,jour,58,5,,,Q18002289
1997,Jacques Barrau,homme,1925-04-03,jour,1997-06-29,jour,72,4,,https://fr.wikipedia.org/wiki/Jacques_Barrau,Q3158195
1997,Jean Boyé,homme,1929-07-07,jour,1997-06-29,jour,67,2,,https://fr.wikipedia.org/wiki/Jean_Boy%C3%A9,Q3170970
1997,René Duffort,homme,1923-04-20,jour,1997-07,mois,,2,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Duffort,Q30728159
1997,Annie Fratellini,femme,1932-11-14,jour,1997-07-01,jour,64,15,,https://fr.wikipedia.org/wiki/Annie_Fratellini,Q2851658
1997,Mohammad Ali Mojtahedi,homme,1908-09-23,jour,1997-07-01,jour,88,10,,https://fr.wikipedia.org/wiki/Mohammad_Ali_Mojtahedi,Q738889
1997,Delphin Debenest,homme,1907-03-29,jour,1997-07-02,jour,90,1,,https://fr.wikipedia.org/wiki/Delphin_Debenest,Q3021789
1997,Jean Pierre Capron,homme,1921-08-04,jour,1997-07-02,jour,75,3,,https://fr.wikipedia.org/wiki/Jean-Pierre_Capron,Q6171342
1997,André Bouler,homme,1924-06-17,jour,1997-07-03,jour,73,1,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Bouler,Q2847347
1997,Jean Bouchard,homme,1910-05-08,jour,1997-07-03,jour,87,2,,https://fr.wikipedia.org/wiki/Jean_Bouchard_(botaniste),Q33664950
1997,Natalia Dumitresco,femme,1915-12-20,jour,1997-07-03,jour,81,8,,https://fr.wikipedia.org/wiki/Natalia_Dumitresco,Q3336350
1997,Paul Barberot,homme,1915-10-26,jour,1997-07-04,jour,81,1,,https://fr.wikipedia.org/wiki/Paul_Barberot,Q3370559
1997,Jean Mayeur,homme,1928-01-28,jour,1997-07-05,jour,69,2,,,Q6171151
1997,Jean-Marie Domenach,homme,1922-02-13,jour,1997-07-05,jour,75,9,,https://fr.wikipedia.org/wiki/Jean-Marie_Domenach,Q3167641
1997,Marguerite Magné de Lalonde,femme,1905-01-11,jour,1997-07-05,jour,92,1,,https://fr.wikipedia.org/wiki/Marguerite_Magn%C3%A9_de_Lalonde,Q113487644
1997,Gabriel Berthomieu,homme,1924-02-15,jour,1997-07-06,jour,73,2,,https://fr.wikipedia.org/wiki/Gabriel_Berthomieu,Q3093618
1997,Joël Bonnemaison,homme,1940-08-02,jour,1997-07-06,jour,56,2,,https://fr.wikipedia.org/wiki/Jo%C3%ABl_Bonnemaison,Q26879941
1997,Maurice Montet,homme,1905-03-26,jour,1997-07-06,jour,92,1,,https://fr.wikipedia.org/wiki/Maurice_Montet,Q3301174
1997,André Bouguenec,homme,1914-10-24,jour,1997-07-07,jour,82,1,,,Q130739568
1997,Ivo Fleischmann,homme,1921-06-21,jour,1997-07-07,jour,76,1,,,Q95149744
1997,Jean Luciano,homme,1921-01-02,jour,1997-07-07,jour,76,11,,https://fr.wikipedia.org/wiki/Jean_Luciano,Q957080
1997,Georges Gay,homme,1926-03-21,jour,1997-07-08,jour,71,5,,https://fr.wikipedia.org/wiki/Georges_Gay,Q20727713
1997,André Meyer,homme,1919-10-05,jour,1997-07-09,jour,77,4,,,Q4760000
1997,François Furet,homme,1927-03-27,jour,1997-07-12,jour,70,30,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Furet,Q318667
1997,Jean Varenne,homme,1926-06-12,jour,1997-07-12,jour,71,5,,https://fr.wikipedia.org/wiki/Jean_Varenne,Q3174976
1997,Hubert Grenier,homme,1929-01-13,jour,1997-07-13,jour,68,1,,https://fr.wikipedia.org/wiki/Hubert_Grenier,Q56435612
1997,Bernard Revon,homme,1931-03-22,jour,1997-07-14,jour,66,2,,https://fr.wikipedia.org/wiki/Bernard_Revon,Q2898517
1997,Jean Dannet,homme,1912-04-02,jour,1997-07-15,jour,85,2,,https://fr.wikipedia.org/wiki/Jean_Dannet,Q28132252
1997,Dora Maar,femme,1907-11-22,jour,1997-07-16,jour,89,39,,https://fr.wikipedia.org/wiki/Dora_Maar,Q236161
1997,Robert Brun,homme,1934-06-29,jour,1997-07-16,jour,63,1,,https://fr.wikipedia.org/wiki/Robert_Brun_(football),Q130558608
1997,René-Jean Dupuy,homme,1918-02-07,jour,1997-07-17,jour,79,3,,https://fr.wikipedia.org/wiki/Ren%C3%A9-Jean_Dupuy,Q947701
1997,André Drobecq,homme,1900-11-25,jour,1997-07-18,jour,96,6,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Drobecq,Q16841488
1997,François Grussenmeyer,homme,1918-05-11,jour,1997-07-18,jour,79,2,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Grussenmeyer,Q3084787
1997,James Goldsmith,homme,1933-02-26,jour,1997-07-18,jour,64,20,,https://fr.wikipedia.org/wiki/James_Goldsmith,Q3090082
1997,Léon Gaultier,homme,1915-02-01,jour,1997-07-18,jour,82,5,,https://fr.wikipedia.org/wiki/L%C3%A9on_Gaultier,Q3270981
1997,Maurice Roche,homme,1924-11-04,jour,1997-07-19,jour,72,3,,https://fr.wikipedia.org/wiki/Maurice_Roche,Q3301344
1997,Louis-Émile Galey,homme,1904-10-04,jour,1997-07-20,jour,92,1,,https://fr.wikipedia.org/wiki/Louis-%C3%89mile_Galey,Q3260937
1997,Chilina Ciosi,femme,1909-01-01,jour,1997-07-21,jour,88,1,,https://fr.wikipedia.org/wiki/Chilina_Ciosi,Q106771685
1997,Jean-Jacques Herbulot,homme,1909-03-29,jour,1997-07-22,jour,88,7,,https://fr.wikipedia.org/wiki/Jean-Jacques_Herbulot,Q2326143
1997,Billy Nencioli,homme,1932-06,mois,1997-07-23,jour,,1,,https://fr.wikipedia.org/wiki/Billy_Nencioli,Q18636933
1997,Christian Defaye,homme,1934-08-06,jour,1997-07-23,jour,62,1,,https://fr.wikipedia.org/wiki/Christian_Defaye,Q22210202
1997,Robert Weyl,homme,1913-11-22,jour,1997-07-23,jour,83,1,,https://fr.wikipedia.org/wiki/Robert_Weyl,Q17351016
1997,Simon Pierre Tchoungui,homme,1916-10-28,jour,1997-07-23,jour,80,9,,https://fr.wikipedia.org/wiki/Simon_Pierre_Tchoungui,Q450227
1997,Daniel Garric,homme,1929-11-16,jour,1997-07-24,jour,67,1,,https://fr.wikipedia.org/wiki/Daniel_Garric,Q3014075
1997,Edward Gardère,homme,1909-02-25,jour,1997-07-24,jour,88,18,,https://fr.wikipedia.org/wiki/Edward_Gard%C3%A8re,Q2357532
1997,Louise Janin,femme,1893-08-29,jour,1997-07-26,jour,103,3,,https://fr.wikipedia.org/wiki/Louise_Janin,Q16222950
1997,André Giraud,homme,1925-04-03,jour,1997-07-27,jour,72,8,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Giraud,Q518853
1997,René Persillon,homme,1919-06-16,jour,1997-07-27,jour,78,6,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Persillon,Q3426729
1997,Édouard Will,homme,1920-05-08,jour,1997-07-27,jour,77,2,,https://fr.wikipedia.org/wiki/%C3%89douard_Will,Q3580063
1997,Abdelali Boughrara,homme,1950-03-30,jour,1997-07-30,jour,47,1,,https://fr.wikipedia.org/wiki/Abdelali_Boughrara,Q2820966
1997,Bảo Đại,homme,1913-10-22,jour,1997-07-31,jour,83,58,,https://fr.wikipedia.org/wiki/B%E1%BA%A3o_%C4%90%E1%BA%A1i,Q223771
1997,Dimitri Rebikoff,homme,1921-03-23,jour,1997-08,mois,,5,,https://fr.wikipedia.org/wiki/Dimitri_Rebikoff,Q1225923
1997,Isabelle Plancke,femme,1910-04-18,jour,1997-08-01,jour,87,4,,https://fr.wikipedia.org/wiki/Isabelle_Plancke,Q64505603
1997,Luc Bihl,homme,1938-11-26,jour,1997-08-01,jour,58,1,,https://fr.wikipedia.org/wiki/Luc_Bihl,Q59533418
1997,Michel Lasserre,homme,1927-03-13,jour,1997-08-01,jour,70,1,,https://fr.wikipedia.org/wiki/Michel_Lasserre_(syndicaliste),Q3310107
1997,François Lotz,homme,1921-10-10,jour,1997-08-02,jour,75,1,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Lotz,Q137161281
1997,Michèle Pujol,femme,1951-04-20,jour,1997-08-02,jour,46,6,,https://fr.wikipedia.org/wiki/Mich%C3%A8le_Pujol,Q6838011
1997,Louise L'Huillier,femme,1904-09-12,jour,1997-08-03,jour,92,1,,https://fr.wikipedia.org/wiki/Louise_L%27Huillier,Q99654418
1997,Christian Jambert,homme,1940-11-26,jour,1997-08-04,jour,56,1,,https://fr.wikipedia.org/wiki/Christian_Jambert,Q18214391
1997,Jean-Claude Vidilles,homme,1928-10-26,jour,1997-08-04,jour,68,3,,,Q2197280
1997,Jeanne Calment,femme,1875-02-21,jour,1997-08-04,jour,122,73,,https://fr.wikipedia.org/wiki/Jeanne_Calment,Q182260
1997,Abdelhamid Gherab,homme,1926-06-22,jour,1997-08-09,jour,71,1,,,Q19946936
1997,Gabriel Cattand,homme,1923-11-29,jour,1997-08-09,jour,73,5,,https://fr.wikipedia.org/wiki/Gabriel_Cattand,Q3093664
1997,Jean Prasteau,homme,1921-05-12,jour,1997-08-09,jour,76,4,,https://fr.wikipedia.org/wiki/Jean_Prasteau,Q23951229
1997,Robert Topart,homme,1920-11-16,jour,1997-08-09,jour,76,1,,https://fr.wikipedia.org/wiki/Robert_Topart,Q46152039
1997,Bernard Pierre,homme,1920-07-27,jour,1997-08-10,jour,77,3,,https://fr.wikipedia.org/wiki/Bernard_Pierre_(alpiniste),Q16750342
1997,Jacques Robert,homme,1921-06-27,jour,1997-08-11,jour,76,3,,https://fr.wikipedia.org/wiki/Jacques_Robert_(%C3%A9crivain),Q3159890
1997,Achilles Papapetrou,homme,1907-02-02,jour,1997-08-12,jour,90,11,,https://fr.wikipedia.org/wiki/Achilles_Papapetrou,Q340238
1997,Albert Haas,homme,1911-10-27,jour,1997-08-12,jour,85,2,,https://fr.wikipedia.org/wiki/Albert_Haas,Q2831226
1997,Raymond Bloch,homme,1914-05-04,jour,1997-08-12,jour,83,5,,https://fr.wikipedia.org/wiki/Raymond_Bloch,Q3420680
1997,Stéphane Just,homme,1921-08-13,jour,1997-08-12,jour,75,5,,https://fr.wikipedia.org/wiki/St%C3%A9phane_Just,Q3501864
1997,René Babin,homme,1919-05-06,jour,1997-08-13,jour,78,1,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Babin,Q15973456
1997,Tania Metzel,femme,1923-04-23,jour,1997-08-13,jour,74,1,,https://fr.wikipedia.org/wiki/Tania_Metzel,Q131323855
1997,Maurice Sérullaz,homme,1914-01-19,jour,1997-08-14,jour,83,1,,https://fr.wikipedia.org/wiki/Maurice_S%C3%A9rullaz,Q55946077
1997,Georges Lévy,homme,1920,année,1997-08-15,jour,,1,,,Q57207242
1997,Henri Tracol,homme,1909-01-28,jour,1997-08-15,jour,88,1,,https://fr.wikipedia.org/wiki/Henri_Tracol,Q3132087
1997,Jacques Pollet,homme,1922-07-28,jour,1997-08-16,jour,75,19,,https://fr.wikipedia.org/wiki/Jacques_Pollet,Q172355
1997,Michel Chardel,homme,1932-11-15,jour,1997-08-16,jour,64,3,,https://fr.wikipedia.org/wiki/Michel_Chardel,Q11882388
1997,Roger Vrigny,homme,1920-05-19,jour,1997-08-16,jour,77,5,,https://fr.wikipedia.org/wiki/Roger_Vrigny,Q3439561
1997,Jacques Robert Marie Moulin,homme,1921-04-30,jour,1997-08-17,jour,76,1,,,Q19502672
1997,Dionys Mascolo,homme,1916-02-11,jour,1997-08-20,jour,81,6,,https://fr.wikipedia.org/wiki/Dionys_Mascolo,Q3028743
1997,Ibrahim Seck,homme,1939-08-28,jour,1997-08-20,jour,57,3,,https://fr.wikipedia.org/wiki/Ibrahim_Seck,Q3147514
1997,Martial Gergotich,homme,1919-09-22,jour,1997-08-20,jour,77,1,,https://fr.wikipedia.org/wiki/Martial_Gergotich,Q17350610
1997,Serge Peretti,homme,1905-01-28,jour,1997-08-20,jour,92,2,,https://fr.wikipedia.org/wiki/Serge_Peretti,Q3479484
1997,Jacques Boell,homme,1908-02-17,jour,1997-08-21,jour,89,1,,https://fr.wikipedia.org/wiki/Jacques_Boell,Q3158304
1997,Jean Cliquet,homme,1911-01-18,jour,1997-08-21,jour,86,1,,https://fr.wikipedia.org/wiki/Jean_Cliquet,Q123398101
1997,Maurice Brugnon,homme,1909-05-07,jour,1997-08-21,jour,88,2,,https://fr.wikipedia.org/wiki/Maurice_Brugnon,Q3300496
1997,Marcel Guinochet,homme,1909-12-23,jour,1997-08-22,jour,87,4,,https://fr.wikipedia.org/wiki/Marcel_Guinochet,Q2880912
1997,Jean Poperen,homme,1925-01-09,jour,1997-08-23,jour,72,7,,https://fr.wikipedia.org/wiki/Jean_Poperen,Q3174079
1997,Gisèle Faivre,femme,1902-09-27,jour,1997-08-24,jour,94,1,,https://fr.wikipedia.org/wiki/Gis%C3%A8le_Faivre,Q28485782
1997,Victor Sablé,homme,1911-11-30,jour,1997-08-24,jour,85,4,,https://fr.wikipedia.org/wiki/Victor_Sabl%C3%A9,Q3557559
1997,Jean Deledicque,homme,1925-03-02,jour,1997-08-25,jour,72,1,,,Q64747381
1997,Paul Condrillier,homme,1924-04-13,jour,1997-08-25,jour,73,3,,https://fr.wikipedia.org/wiki/Paul_Condrillier,Q16040050
1997,Robert Pinget,homme,1919-07-19,jour,1997-08-25,jour,78,26,,https://fr.wikipedia.org/wiki/Robert_Pinget,Q123389
1997,Clément Lépidis,homme,1920-04-24,jour,1997-08-26,jour,77,4,,https://fr.wikipedia.org/wiki/Cl%C3%A9ment_L%C3%A9pidis,Q2980639
1997,Pierre Guérard,homme,1900-07-12,jour,1997-08-26,jour,97,2,,https://fr.wikipedia.org/wiki/Pierre_Gu%C3%A9rard,Q15411356
1997,Élisabeth Lebeau,femme,1900-02-22,jour,1997-08-26,jour,97,2,,https://fr.wikipedia.org/wiki/%C3%89lisabeth_Lebeau,Q133281150
1997,Suzanne Aron,femme,1907-10-28,jour,1997-08-27,jour,89,1,,https://fr.wikipedia.org/wiki/Suzanne_Aron,Q15973371
1997,Jacques Nouvel,homme,1909-01-31,jour,1997-08-29,jour,88,1,,https://fr.wikipedia.org/wiki/Jacques_Nouvel,Q3159677
1997,Henri Paul,homme,1956-07-03,jour,1997-08-31,jour,41,11,,https://fr.wikipedia.org/wiki/Henri_Paul,Q3199366
1997,Marcel Lainé,homme,1921-04-20,jour,1997-08-31,jour,76,1,,https://fr.wikipedia.org/wiki/Marcel_Lain%C3%A9,Q3289089
1997,Max Fernet,homme,1910-12-12,jour,1997-08-31,jour,86,1,,https://fr.wikipedia.org/wiki/Max_Fernet,Q28763518
1997,Étienne Bauer,homme,1918-07-05,jour,1997-08-31,jour,79,1,,https://fr.wikipedia.org/wiki/%C3%89tienne_Bauer,Q108824603
1997,Pierre De Broche,homme,1940-04-02,jour,1997-09-03,jour,57,1,,,Q80091727
1997,Bernard Batillat,homme,1908-01-24,jour,1997-09-04,jour,89,4,,https://fr.wikipedia.org/wiki/Bernard_Batillat,Q53302368
1997,Eugène Lépicier,homme,1913-10-02,jour,1997-09-04,jour,83,1,,https://fr.wikipedia.org/wiki/Eug%C3%A8ne_L%C3%A9picier,Q3060007
1997,Lobo Nocho,homme,1919-01-14,jour,1997-09-04,jour,78,4,,,Q16013913
1997,Pierre Chatenet,homme,1917-03-06,jour,1997-09-04,jour,80,11,,https://fr.wikipedia.org/wiki/Pierre_Chatenet,Q346154
1997,Edmond Valcin,homme,1913-03-10,jour,1997-09-06,jour,84,1,,https://fr.wikipedia.org/wiki/Edmond_Valcin,Q3048012
1997,Jean-Pierre Sudre,homme,1921-09-27,jour,1997-09-06,jour,75,6,,https://fr.wikipedia.org/wiki/Jean-Pierre_Sudre,Q2383306
1997,Philippe Rossillon,homme,1931-08-10,jour,1997-09-06,jour,66,1,,https://fr.wikipedia.org/wiki/Philippe_Rossillon,Q3380659
1997,Robert Génin,homme,1928-03-18,jour,1997-09-06,jour,69,1,,https://fr.wikipedia.org/wiki/Robert_G%C3%A9nin,Q16672957
1997,Jacques Dupuis,homme,1912-08-03,jour,1997-09-07,jour,85,3,,https://fr.wikipedia.org/wiki/Jacques_Dupuis_(indianiste),Q3158811
1997,Michel Dikansky,homme,1921-11-13,jour,1997-09-08,jour,75,1,,,Q69806253
1997,René Bihel,homme,1916-09-02,jour,1997-09-08,jour,81,11,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Bihel,Q432514
1997,Edmond Vacant,homme,1933-04-05,jour,1997-09-09,jour,64,1,,https://fr.wikipedia.org/wiki/Edmond_Vacant,Q3048010
1997,Jacques Leguerney,homme,1906-11-19,jour,1997-09-10,jour,90,5,,https://fr.wikipedia.org/wiki/Jacques_Leguerney,Q3159364
1997,Albert Caraco,homme,1918-07-23,jour,1997-09-11,jour,79,1,,https://fr.wikipedia.org/wiki/Albert_Caraco_(producteur),Q2831016
1997,André Dumaître,homme,1920-05-05,jour,1997-09-11,jour,77,1,,https://fr.wikipedia.org/wiki/Andr%C3%A9_Duma%C3%AEtre,Q15055242
1997,Henri Maynier,homme,1913-09-01,jour,1997-09-11,jour,84,2,,https://fr.wikipedia.org/wiki/Henri_Maynier,Q21294753
1997,Louis Boffet,homme,1921-09-08,jour,1997-09-11,jour,76,1,,https://fr.wikipedia.org/wiki/Louis_Boffet,Q3261291
1997,Marta Renucci di Cristofini,femme,1904-02-11,jour,1997-09-11,jour,93,1,,,Q3849956
1997,Albert Laffay,homme,1906-10-08,jour,1997-09-12,jour,90,1,,https://fr.wikipedia.org/wiki/Albert_Laffay,Q56479485
1997,Constantin Andronikof,homme,1916-07-16,jour,1997-09-12,jour,81,6,,https://fr.wikipedia.org/wiki/Constantin_Andronikof,Q3198769
1997,Dora Vallier,femme,1921-07-23,jour,1997-09-12,jour,76,3,,https://fr.wikipedia.org/wiki/Dora_Vallier,Q24284603
1997,Georges Guétary,homme,1915-02-08,jour,1997-09-13,jour,82,20,,https://fr.wikipedia.org/wiki/Georges_Gu%C3%A9tary,Q1508954
1997,Henri Fiévez,homme,1909-10-09,jour,1997-09-13,jour,87,4,,https://fr.wikipedia.org/wiki/Henri_Fi%C3%A9vez,Q3131084
1997,Roger Frey,homme,1913-06-11,jour,1997-09-13,jour,84,11,,https://fr.wikipedia.org/wiki/Roger_Frey,Q926639
1997,Émile Cantarel,homme,1909-08-10,jour,1997-09-13,jour,88,2,,https://fr.wikipedia.org/wiki/%C3%89mile_Cantarel,Q51480608
1997,Francis Ripert,homme,1911-11-06,jour,1997-09-14,jour,85,1,,https://fr.wikipedia.org/wiki/Francis_Ripert,Q16798541
1997,Georges Bergé,homme,1909-01-03,jour,1997-09-15,jour,88,3,,https://fr.wikipedia.org/wiki/Georges_Berg%C3%A9,Q3102280
1997,Gilles de Turenne,homme,1901,siècle,1997-09-15,jour,,2,,https://fr.wikipedia.org/wiki/Gilles_de_Turenne,Q21428080
1997,Marcel Bovis,homme,1904-09-03,jour,1997-09-15,jour,93,5,,https://fr.wikipedia.org/wiki/Marcel_Bovis,Q3288725
1997,Moussa Abadi,homme,1907-09-17,jour,1997-09-15,jour,89,5,,https://fr.wikipedia.org/wiki/Moussa_Abadi,Q20670130
1997,Marcel Guaffi,homme,1918-08,mois,1997-09-16,jour,,1,,https://fr.wikipedia.org/wiki/Marcel_Guaffi,Q84267917
1997,Yves Rault,homme,1958-08-01,jour,1997-09-16,jour,39,2,,,Q15452344
1997,Fernand Fayolle,homme,1904-07-21,jour,1997-09-18,jour,93,4,,https://fr.wikipedia.org/wiki/Fernand_Fayolle,Q3742852
1997,Jean-François Chabrun,homme,1920-06-22,jour,1997-09-18,jour,77,5,,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Chabrun,Q2912778
1997,Pierre-François Delannoy,homme,1921-01-28,jour,1997-09-18,jour,76,2,,https://fr.wikipedia.org/wiki/Pierre-Fran%C3%A7ois_Delannoy,Q62057434
1997,Robert Ollivier,homme,1911-05-30,jour,1997-09-18,jour,86,1,,https://fr.wikipedia.org/wiki/Robert_Ollivier,Q3436014
1997,Arnaud de Pesquidoux,homme,1907-08-25,jour,1997-09-20,jour,90,1,,https://fr.wikipedia.org/wiki/Arnaud_de_Pesquidoux,Q72730610
1997,Jean de Lipkowski,homme,1920-12-25,jour,1997-09-20,jour,76,6,,https://fr.wikipedia.org/wiki/Jean_de_Lipkowski,Q3175531
1997,Michel-Aimé Baudouy,homme,1909-04-01,jour,1997-09-20,jour,88,2,,https://fr.wikipedia.org/wiki/Michel-Aim%C3%A9_Baudouy,Q3308733
1997,Jacques-Michel Robert,homme,1928-02-08,jour,1997-09-21,jour,69,1,,https://fr.wikipedia.org/wiki/Jacques-Michel_Robert,Q115379866
1997,Lionel Brans,homme,1912-05-03,jour,1997-09-22,jour,85,1,,https://fr.wikipedia.org/wiki/Lionel_Brans,Q3241824
1997,Pierre Petit,homme,1920-01-03,jour,1997-09-22,jour,77,3,,https://fr.wikipedia.org/wiki/Pierre_Petit_(directeur_de_la_photographie),Q2093772
1997,Albert Debille,homme,1910-08-04,jour,1997-09-23,jour,87,2,,,Q110820841
1997,Albert Maton,homme,1916-01-03,jour,1997-09-23,jour,81,2,,https://fr.wikipedia.org/wiki/Albert_Maton,Q18744866
1997,Ernest Will,homme,1913-04-25,jour,1997-09-24,jour,84,5,,https://fr.wikipedia.org/wiki/Ernest_Will,Q20641846
1997,Jean Françaix,homme,1912-05-23,jour,1997-09-25,jour,85,25,,https://fr.wikipedia.org/wiki/Jean_Fran%C3%A7aix,Q39319
1997,Julien Coutellier,homme,1911-01-08,jour,1997-09-25,jour,86,1,,https://fr.wikipedia.org/wiki/Julien_Coutellier,Q19721408
1997,Marcelin Berthelot,homme,1927-10-09,jour,1997-09-25,jour,69,1,,https://fr.wikipedia.org/wiki/Marcelin_Berthelot,Q3289511
1997,Marcel-Yves André,homme,1920-04-06,jour,1997-09-26,jour,77,1,,,Q21621578
1997,Roger Wybot,homme,1912-10-13,jour,1997-09-26,jour,84,2,,https://fr.wikipedia.org/wiki/Roger_Wybot,Q3439581
1997,Fernand L'Huillier,homme,1905-07-24,jour,1997-09-27,jour,92,2,,https://fr.wikipedia.org/wiki/Fernand_L%27Huillier,Q11921803
1997,Jacques Mercanton,homme,1909-11-22,jour,1997-09-27,jour,87,4,,https://fr.wikipedia.org/wiki/Jacques_Mercanton_(directeur_de_la_photographie),Q3159551
1997,Yvonne De Wynne,femme,1906-06-11,jour,1997-09-27,jour,91,1,,,Q26433004
1997,Simon Le Borgne,homme,1937-12-21,jour,1997-09-29,jour,59,3,,https://fr.wikipedia.org/wiki/Simon_Le_Borgne,Q98848037
1997,Georges Guibert,homme,1915-09-05,jour,1997-09-30,jour,82,6,,https://fr.wikipedia.org/wiki/Georges_Guibert,Q3102829
1997,Guy de Carmoy,homme,1907-02-20,jour,1997-10-01,jour,90,1,,https://fr.wikipedia.org/wiki/Guy_de_Carmoy,Q15974147
1997,Pierre Tixier,homme,1918-12-08,jour,1997-10-03,jour,78,2,,,Q21502913
1997,Robert Devoucoux,homme,1911-08-24,jour,1997-10-03,jour,86,1,,https://fr.wikipedia.org/wiki/Robert_Devoucoux,Q16245566
1997,Maurice-Raymond de Brossard,homme,1909-03-02,jour,1997-10-05,jour,88,1,,https://fr.wikipedia.org/wiki/Maurice-Raymond_de_Brossard,Q28091736
1997,Bruno Gay-Lussac,homme,1918-01-01,jour,1997-10-06,jour,79,1,,https://fr.wikipedia.org/wiki/Bruno_Gay-Lussac,Q2926795
1997,Joseph Vanel,homme,1927-05-19,jour,1997-10-06,jour,70,1,,https://fr.wikipedia.org/wiki/Joseph_Vanel,Q105752499
1997,Roland Bru,homme,1916-04-02,jour,1997-10-06,jour,81,1,,https://fr.wikipedia.org/wiki/Roland_Bru,Q3439973
1997,Jacques Delalande,homme,1908-07-09,jour,1997-10-07,jour,89,1,,https://fr.wikipedia.org/wiki/Jacques_Delalande,Q2363780
1997,Mary Morgan,femme,1906-08-02,jour,1997-10-07,jour,91,3,,https://fr.wikipedia.org/wiki/Mary_Morgan,Q23692157
1997,Georges Montaron,homme,1921-04-10,jour,1997-10-08,jour,76,2,,https://fr.wikipedia.org/wiki/Georges_Montaron,Q3103221
1997,Léon Heitz,homme,1920-05-12,jour,1997-10-08,jour,77,2,,https://fr.wikipedia.org/wiki/L%C3%A9on_Heitz,Q19630057
1997,Albert Dérozier,homme,1933-09-05,jour,1997-10-09,jour,64,2,,,Q5662612
1997,Anne-Marie Renaud de Saint Georges,femme,1913-04-16,jour,1997-10-09,jour,84,1,,https://fr.wikipedia.org/wiki/Anne-Marie_Renaud_de_Saint_Georges,Q125548696
