year,sexe,age,deces,perimetre
2009,hommes,13,44,France entière
2009,hommes,14,79,France entière
2009,hommes,15,116,France entière
2009,hommes,16,118,France entière
2009,hommes,17,187,France entière
2009,hommes,18,263,France entière
2009,hommes,19,281,France entière
2009,hommes,20,288,France entière
2009,hommes,21,340,France entière
2009,hommes,22,294,France entière
2009,hommes,23,343,France entière
2009,hommes,24,330,France entière
2009,hommes,25,329,France entière
2009,hommes,26,338,France entière
2009,hommes,27,335,France entière
2009,hommes,28,399,France entière
2009,hommes,29,345,France entière
2009,hommes,30,350,France entière
2009,hommes,31,344,France entière
2009,hommes,32,409,France entière
2009,hommes,33,404,France entière
2009,hommes,34,458,France entière
2009,hommes,35,546,France entière
2009,hommes,36,617,France entière
2009,hommes,37,670,France entière
2009,hommes,38,685,France entière
2009,hommes,39,771,France entière
2009,hommes,40,838,France entière
2009,hommes,41,917,France entière
2009,hommes,42,1001,France entière
2009,hommes,43,1104,France entière
2009,hommes,44,1221,France entière
2009,hommes,45,1313,France entière
2009,hommes,46,1408,France entière
2009,hommes,47,1603,France entière
2009,hommes,48,1710,France entière
2009,hommes,49,1856,France entière
2009,hommes,50,2117,France entière
2009,hommes,51,2239,France entière
2009,hommes,52,2475,France entière
2009,hommes,53,2679,France entière
2009,hommes,54,2994,France entière
2009,hommes,55,3163,France entière
2009,hommes,56,3467,France entière
2009,hommes,57,3659,France entière
2009,hommes,58,3822,France entière
2009,hommes,59,4132,France entière
2009,hommes,60,4361,France entière
2009,hommes,61,4492,France entière
2009,hommes,62,4527,France entière
2009,hommes,63,4213,France entière
2009,hommes,64,3685,France entière
2009,hommes,65,3989,France entière
2009,hommes,66,4031,France entière
2009,hommes,67,3781,France entière
2009,hommes,68,3796,France entière
2009,hommes,69,4435,France entière
2009,hommes,70,4738,France entière
2009,hommes,71,4941,France entière
2009,hommes,72,5544,France entière
2009,hommes,73,5747,France entière
2009,hommes,74,6234,France entière
2009,hommes,75,6698,France entière
2009,hommes,76,7377,France entière
2009,hommes,77,7743,France entière
2009,hommes,78,8233,France entière
2009,hommes,79,8650,France entière
2009,hommes,80,8738,France entière
2009,hommes,81,9179,France entière
2009,hommes,82,9349,France entière
2009,hommes,83,9477,France entière
2009,hommes,84,9648,France entière
2009,hommes,85,9620,France entière
2009,hommes,86,9629,France entière
2009,hommes,87,9567,France entière
2009,hommes,88,9209,France entière
2009,hommes,89,7441,France entière
2009,hommes,90,4140,France entière
2009,hommes,91,3463,France entière
2009,hommes,92,2765,France entière
2009,hommes,93,2387,France entière
2009,hommes,94,3022,France entière
2009,hommes,95,2766,France entière
2009,hommes,96,2094,France entière
2009,hommes,97,1457,France entière
2009,hommes,98,981,France entière
2009,hommes,99,731,France entière
2009,hommes,100,1043,France entière
2010,hommes,0,1686,France entière
2010,hommes,1,113,France entière
2010,hommes,2,87,France entière
2010,hommes,3,66,France entière
2010,hommes,4,39,France entière
2010,hommes,5,53,France entière
2010,hommes,6,51,France entière
2010,hommes,7,32,France entière
2010,hommes,8,34,France entière
2010,hommes,9,35,France entière
2010,hommes,10,43,France entière
2010,hommes,11,42,France entière
2010,hommes,12,49,France entière
2010,hommes,13,39,France entière
2010,hommes,14,65,France entière
2010,hommes,15,115,France entière
2010,hommes,16,158,France entière
2010,hommes,17,167,France entière
2010,hommes,18,222,France entière
2010,hommes,19,285,France entière
2010,hommes,20,288,France entière
2010,hommes,21,253,France entière
2010,hommes,22,317,France entière
2010,hommes,23,344,France entière
2010,hommes,24,315,France entière
2010,hommes,25,302,France entière
2010,hommes,26,315,France entière
2010,hommes,27,320,France entière
2010,hommes,28,388,France entière
2010,hommes,29,372,France entière
2010,hommes,30,373,France entière
2010,hommes,31,362,France entière
2010,hommes,32,387,France entière
2010,hommes,33,427,France entière
2010,hommes,34,429,France entière
2010,hommes,35,478,France entière
2010,hommes,36,599,France entière
2010,hommes,37,633,France entière
2010,hommes,38,694,France entière
2010,hommes,39,766,France entière
2010,hommes,40,751,France entière
2010,hommes,41,901,France entière
2010,hommes,42,939,France entière
2010,hommes,43,1033,France entière
2010,hommes,44,1181,France entière
2010,hommes,45,1280,France entière
2010,hommes,46,1393,France entière
2010,hommes,47,1577,France entière
2010,hommes,48,1654,France entière
2010,hommes,49,1836,France entière
2010,hommes,50,2034,France entière
2010,hommes,51,2241,France entière
2010,hommes,52,2467,France entière
2010,hommes,53,2767,France entière
2010,hommes,54,2807,France entière
2010,hommes,55,3116,France entière
2010,hommes,56,3361,France entière
2010,hommes,57,3505,France entière
2010,hommes,58,3737,France entière
2010,hommes,59,3914,France entière
2010,hommes,60,4297,France entière
2010,hommes,61,4607,France entière
2010,hommes,62,4562,France entière
2010,hommes,63,4796,France entière
2010,hommes,64,4360,France entière
2010,hommes,65,3987,France entière
2010,hommes,66,4147,France entière
2010,hommes,67,4232,France entière
2010,hommes,68,4021,France entière
2010,hommes,69,3911,France entière
2010,hommes,70,4654,France entière
2010,hommes,71,4959,France entière
2010,hommes,72,5265,France entière
2010,hommes,73,5565,France entière
2010,hommes,74,5957,France entière
2010,hommes,75,6541,France entière
2010,hommes,76,7167,France entière
2010,hommes,77,7339,France entière
2010,hommes,78,8169,France entière
2010,hommes,79,8572,France entière
2010,hommes,80,8905,France entière
2010,hommes,81,9149,France entière
2010,hommes,82,9348,France entière
2010,hommes,83,9514,France entière
2010,hommes,84,9648,France entière
2010,hommes,85,9625,France entière
2010,hommes,86,9568,France entière
2010,hommes,87,9167,France entière
2010,hommes,88,9101,France entière
2010,hommes,89,8713,France entière
2010,hommes,90,6919,France entière
2010,hommes,91,3793,France entière
2010,hommes,92,3155,France entière
2010,hommes,93,2367,France entière
2010,hommes,94,1907,France entière
2010,hommes,95,2438,France entière
2010,hommes,96,2252,France entière
2010,hommes,97,1610,France entière
2010,hommes,98,1075,France entière
2010,hommes,99,704,France entière
2010,hommes,100,1104,France entière
2011,hommes,0,1554,France entière
2011,hommes,1,125,France entière
2011,hommes,2,76,France entière
2011,hommes,3,54,France entière
2011,hommes,4,47,France entière
2011,hommes,5,43,France entière
2011,hommes,6,44,France entière
2011,hommes,7,37,France entière
2011,hommes,8,39,France entière
2011,hommes,9,40,France entière
2011,hommes,10,33,France entière
2011,hommes,11,32,France entière
2011,hommes,12,43,France entière
2011,hommes,13,47,France entière
2011,hommes,14,82,France entière
2011,hommes,15,89,France entière
2011,hommes,16,121,France entière
2011,hommes,17,150,France entière
2011,hommes,18,214,France entière
2011,hommes,19,270,France entière
2011,hommes,20,282,France entière
2011,hommes,21,312,France entière
2011,hommes,22,282,France entière
2011,hommes,23,295,France entière
2011,hommes,24,323,France entière
2011,hommes,25,323,France entière
2011,hommes,26,334,France entière
2011,hommes,27,326,France entière
2011,hommes,28,360,France entière
2011,hommes,29,358,France entière
2011,hommes,30,369,France entière
2011,hommes,31,368,France entière
2011,hommes,32,365,France entière
2011,hommes,33,384,France entière
2011,hommes,34,400,France entière
2011,hommes,35,455,France entière
2011,hommes,36,501,France entière
2011,hommes,37,605,France entière
2011,hommes,38,665,France entière
2011,hommes,39,722,France entière
2011,hommes,40,761,France entière
2011,hommes,41,830,France entière
2011,hommes,42,982,France entière
2011,hommes,43,971,France entière
2011,hommes,44,1116,France entière
2011,hommes,45,1205,France entière
2011,hommes,46,1364,France entière
2011,hommes,47,1471,France entière
2011,hommes,48,1631,France entière
2011,hommes,49,1801,France entière
2011,hommes,50,1919,France entière
2011,hommes,51,2269,France entière
2011,hommes,52,2427,France entière
2011,hommes,53,2544,France entière
2011,hommes,54,2814,France entière
2011,hommes,55,3041,France entière
2011,hommes,56,3226,France entière
2011,hommes,57,3363,France entière
2011,hommes,58,3653,France entière
2011,hommes,59,3928,France entière
2011,hommes,60,4072,France entière
2011,hommes,61,4376,France entière
2011,hommes,62,4611,France entière
2011,hommes,63,4696,France entière
2011,hommes,64,4968,France entière
2011,hommes,65,4578,France entière
2011,hommes,66,3895,France entière
2011,hommes,67,4226,France entière
2011,hommes,68,4191,France entière
2011,hommes,69,4051,France entière
2011,hommes,70,4081,France entière
2011,hommes,71,4810,France entière
2011,hommes,72,5165,France entière
2011,hommes,73,5402,France entière
2011,hommes,74,5782,France entière
2011,hommes,75,6294,France entière
2011,hommes,76,6497,France entière
2011,hommes,77,7154,France entière
2011,hommes,78,7722,France entière
2011,hommes,79,8379,France entière
2011,hommes,80,8673,France entière
2011,hommes,81,8839,France entière
2011,hommes,82,9178,France entière
2011,hommes,83,9449,France entière
2011,hommes,84,9358,France entière
2011,hommes,85,9371,France entière
2011,hommes,86,9447,France entière
2011,hommes,87,8996,France entière
2011,hommes,88,8637,France entière
2011,hommes,89,8538,France entière
2011,hommes,90,7842,France entière
2011,hommes,91,6094,France entière
2011,hommes,92,3251,France entière
2011,hommes,93,2742,France entière
2011,hommes,94,1956,France entière
2011,hommes,95,1595,France entière
2011,hommes,96,1939,France entière
2011,hommes,97,1620,France entière
2011,hommes,98,1184,France entière
2011,hommes,99,801,France entière
2011,hommes,100,1135,France entière
2012,hommes,0,1638,France entière
2012,hommes,1,139,France entière
2012,hommes,2,83,France entière
2012,hommes,3,58,France entière
2012,hommes,4,53,France entière
2012,hommes,5,46,France entière
2012,hommes,6,33,France entière
2012,hommes,7,35,France entière
2012,hommes,8,32,France entière
2012,hommes,9,30,France entière
2012,hommes,10,34,France entière
2012,hommes,11,35,France entière
2012,hommes,12,47,France entière
2012,hommes,13,32,France entière
2012,hommes,14,70,France entière
2012,hommes,15,73,France entière
2012,hommes,16,103,France entière
2012,hommes,17,150,France entière
2012,hommes,18,208,France entière
2012,hommes,19,250,France entière
2012,hommes,20,259,France entière
2012,hommes,21,280,France entière
2012,hommes,22,287,France entière
2012,hommes,23,263,France entière
2012,hommes,24,284,France entière
2012,hommes,25,310,France entière
2012,hommes,26,310,France entière
2012,hommes,27,310,France entière
2012,hommes,28,324,France entière
2012,hommes,29,305,France entière
2012,hommes,30,336,France entière
2012,hommes,31,361,France entière
2012,hommes,32,376,France entière
2012,hommes,33,363,France entière
2012,hommes,34,383,France entière
2012,hommes,35,372,France entière
2012,hommes,36,414,France entière
2012,hommes,37,503,France entière
2012,hommes,38,581,France entière
2012,hommes,39,710,France entière
2012,hommes,40,746,France entière
2012,hommes,41,867,France entière
2012,hommes,42,909,France entière
2012,hommes,43,932,France entière
2012,hommes,44,1055,France entière
2012,hommes,45,1182,France entière
2012,hommes,46,1296,France entière
2012,hommes,47,1457,France entière
2012,hommes,48,1597,France entière
2012,hommes,49,1769,France entière
2012,hommes,50,1955,France entière
2012,hommes,51,2103,France entière
2012,hommes,52,2232,France entière
2012,hommes,53,2505,France entière
2012,hommes,54,2737,France entière
2012,hommes,55,3027,France entière
2012,hommes,56,3165,France entière
2012,hommes,57,3421,France entière
2012,hommes,58,3619,France entière
2012,hommes,59,3903,France entière
2012,hommes,60,4187,France entière
2012,hommes,61,4389,France entière
2012,hommes,62,4621,France entière
2012,hommes,63,4921,France entière
2012,hommes,64,5044,France entière
2012,hommes,65,5266,France entière
2012,hommes,66,4505,France entière
2012,hommes,67,4384,France entière
2012,hommes,68,4497,France entière
2012,hommes,69,4489,France entière
2012,hommes,70,4430,France entière
2012,hommes,71,4278,France entière
2012,hommes,72,5040,France entière
2012,hommes,73,5580,France entière
2012,hommes,74,5617,France entière
2012,hommes,75,6060,France entière
2012,hommes,76,6540,France entière
2012,hommes,77,7144,France entière
2012,hommes,78,7523,France entière
2012,hommes,79,8359,France entière
2012,hommes,80,8642,France entière
2012,hommes,81,9214,France entière
2012,hommes,82,9421,France entière
2012,hommes,83,9782,France entière
2012,hommes,84,9800,France entière
2012,hommes,85,10002,France entière
2012,hommes,86,9812,France entière
2012,hommes,87,9616,France entière
2012,hommes,88,9178,France entière
2012,hommes,89,8635,France entière
2012,hommes,90,8367,France entière
2012,hommes,91,7660,France entière
2012,hommes,92,5751,France entière
2012,hommes,93,2984,France entière
2012,hommes,94,2389,France entière
2012,hommes,95,1753,France entière
2012,hommes,96,1309,France entière
2012,hommes,97,1594,France entière
2012,hommes,98,1321,France entière
2012,hommes,99,912,France entière
2012,hommes,100,1353,France entière
2013,hommes,0,1631,France entière
2013,hommes,1,113,France entière
2013,hommes,2,78,France entière
2013,hommes,3,66,France entière
2013,hommes,4,52,France entière
2013,hommes,5,54,France entière
2013,hommes,6,43,France entière
2013,hommes,7,39,France entière
2013,hommes,8,37,France entière
2013,hommes,9,36,France entière
2013,hommes,10,35,France entière
2013,hommes,11,39,France entière
2013,hommes,12,33,France entière
2013,hommes,13,42,France entière
2013,hommes,14,71,France entière
2013,hommes,15,69,France entière
2013,hommes,16,97,France entière
2013,hommes,17,131,France entière
2013,hommes,18,185,France entière
2013,hommes,19,210,France entière
2013,hommes,20,240,France entière
2013,hommes,21,246,France entière
2013,hommes,22,275,France entière
2013,hommes,23,268,France entière
2013,hommes,24,275,France entière
2013,hommes,25,295,France entière
2013,hommes,26,312,France entière
2013,hommes,27,270,France entière
2013,hommes,28,311,France entière
2013,hommes,29,283,France entière
2013,hommes,30,332,France entière
2013,hommes,31,330,France entière
2013,hommes,32,367,France entière
2013,hommes,33,387,France entière
2013,hommes,34,402,France entière
2013,hommes,35,428,France entière
2013,hommes,36,467,France entière
2013,hommes,37,486,France entière
2013,hommes,38,552,France entière
2013,hommes,39,599,France entière
2013,hommes,40,769,France entière
2013,hommes,41,818,France entière
2013,hommes,42,898,France entière
2013,hommes,43,927,France entière
2013,hommes,44,990,France entière
2013,hommes,45,1120,France entière
2013,hommes,46,1266,France entière
2013,hommes,47,1436,France entière
2013,hommes,48,1579,France entière
2013,hommes,49,1730,France entière
2013,hommes,50,1862,France entière
2013,hommes,51,1995,France entière
2013,hommes,52,2187,France entière
2013,hommes,53,2363,France entière
2013,hommes,54,2684,France entière
2013,hommes,55,2811,France entière
2013,hommes,56,3040,France entière
2013,hommes,57,3354,France entière
2013,hommes,58,3514,France entière
2013,hommes,59,3837,France entière
2013,hommes,60,4024,France entière
2013,hommes,61,4323,France entière
2013,hommes,62,4490,France entière
2013,hommes,63,4919,France entière
2013,hommes,64,5038,France entière
2013,hommes,65,5410,France entière
2013,hommes,66,5443,France entière
2013,hommes,67,4915,France entière
2013,hommes,68,4484,France entière
2013,hommes,69,4696,France entière
2013,hommes,70,4747,France entière
2013,hommes,71,4531,France entière
2013,hommes,72,4470,France entière
2013,hommes,73,5341,France entière
2013,hommes,74,5709,France entière
2013,hommes,75,5992,France entière
2013,hommes,76,6498,France entière
2013,hommes,77,6747,France entière
2013,hommes,78,7355,France entière
2013,hommes,79,7856,France entière
2013,hommes,80,8342,France entière
2013,hommes,81,9121,France entière
2013,hommes,82,9563,France entière
2013,hommes,83,9626,France entière
2013,hommes,84,9652,France entière
2013,hommes,85,9768,France entière
2013,hommes,86,9876,France entière
2013,hommes,87,9640,France entière
2013,hommes,88,9310,France entière
2013,hommes,89,8488,France entière
2013,hommes,90,8177,France entière
2013,hommes,91,7736,France entière
2013,hommes,92,6718,France entière
2013,hommes,93,4943,France entière
2013,hommes,94,2512,France entière
2013,hommes,95,1931,France entière
2013,hommes,96,1287,France entière
2013,hommes,97,996,France entière
2013,hommes,98,1129,France entière
2013,hommes,99,865,France entière
2013,hommes,100,1376,France entière
2014,hommes,0,1587,France entière
2014,hommes,1,130,France entière
2014,hommes,2,68,France entière
2014,hommes,3,61,France entière
2014,hommes,4,54,France entière
2014,hommes,5,43,France entière
2014,hommes,6,45,France entière
2014,hommes,7,42,France entière
2014,hommes,8,33,France entière
2014,hommes,9,40,France entière
2014,hommes,10,27,France entière
2014,hommes,11,34,France entière
2014,hommes,12,46,France entière
2014,hommes,13,45,France entière
2014,hommes,14,58,France entière
2014,hommes,15,76,France entière
2014,hommes,16,95,France entière
2014,hommes,17,131,France entière
2014,hommes,18,164,France entière
2014,hommes,19,201,France entière
2014,hommes,20,226,France entière
2014,hommes,21,207,France entière
2014,hommes,22,254,France entière
2014,hommes,23,245,France entière
2014,hommes,24,252,France entière
2014,hommes,25,284,France entière
2014,hommes,26,276,France entière
2014,hommes,27,284,France entière
2014,hommes,28,307,France entière
2014,hommes,29,340,France entière
2014,hommes,30,352,France entière
2014,hommes,31,298,France entière
2014,hommes,32,412,France entière
2014,hommes,33,370,France entière
2014,hommes,34,418,France entière
2014,hommes,35,369,France entière
2014,hommes,36,408,France entière
2014,hommes,37,472,France entière
2014,hommes,38,517,France entière
2014,hommes,39,647,France entière
2014,hommes,40,651,France entière
2014,hommes,41,693,France entière
2014,hommes,42,800,France entière
2014,hommes,43,871,France entière
2014,hommes,44,997,France entière
2014,hommes,45,1102,France entière
2014,hommes,46,1223,France entière
2014,hommes,47,1329,France entière
2014,hommes,48,1491,France entière
2014,hommes,49,1648,France entière
2014,hommes,50,1734,France entière
2014,hommes,51,1877,France entière
2014,hommes,52,2163,France entière
2014,hommes,53,2265,France entière
2014,hommes,54,2569,France entière
2014,hommes,55,2746,France entière
2014,hommes,56,2988,France entière
2014,hommes,57,3162,France entière
2014,hommes,58,3385,France entière
2014,hommes,59,3626,France entière
2014,hommes,60,3872,France entière
2014,hommes,61,4166,France entière
2014,hommes,62,4485,France entière
2014,hommes,63,4680,France entière
2014,hommes,64,5000,France entière
2014,hommes,65,5125,France entière
2014,hommes,66,5427,France entière
2014,hommes,67,5525,France entière
2014,hommes,68,5094,France entière
2014,hommes,69,4665,France entière
2014,hommes,70,4814,France entière
2014,hommes,71,4759,France entière
2014,hommes,72,4755,France entière
2014,hommes,73,4625,France entière
2014,hommes,74,5420,France entière
2014,hommes,75,5882,France entière
2014,hommes,76,6044,France entière
2014,hommes,77,6568,France entière
2014,hommes,78,6916,France entière
2014,hommes,79,7497,France entière
2014,hommes,80,8008,France entière
2014,hommes,81,8571,France entière
2014,hommes,82,9222,France entière
2014,hommes,83,9478,France entière
2014,hommes,84,9674,France entière
2014,hommes,85,9756,France entière
2014,hommes,86,9454,France entière
2014,hommes,87,9536,France entière
2014,hommes,88,9177,France entière
2014,hommes,89,8676,France entière
2014,hommes,90,7778,France entière
2014,hommes,91,7134,France entière
2014,hommes,92,6475,France entière
2014,hommes,93,5665,France entière
2014,hommes,94,4041,France entière
2014,hommes,95,1858,France entière
2014,hommes,96,1438,France entière
2014,hommes,97,987,France entière
2014,hommes,98,703,France entière
2014,hommes,99,772,France entière
2014,hommes,100,1421,France entière
2015,hommes,0,1647,France entière
2015,hommes,1,126,France entière
2015,hommes,2,81,France entière
2015,hommes,3,68,France entière
2015,hommes,4,50,France entière
2015,hommes,5,43,France entière
2015,hommes,6,37,France entière
2015,hommes,7,40,France entière
2015,hommes,8,48,France entière
2015,hommes,9,37,France entière
2015,hommes,10,23,France entière
2015,hommes,11,38,France entière
2015,hommes,12,41,France entière
2015,hommes,13,65,France entière
2015,hommes,14,68,France entière
2015,hommes,15,101,France entière
2015,hommes,16,129,France entière
2015,hommes,17,137,France entière
2015,hommes,18,179,France entière
2015,hommes,19,214,France entière
2015,hommes,20,210,France entière
2015,hommes,21,251,France entière
2015,hommes,22,210,France entière
2015,hommes,23,245,France entière
2015,hommes,24,260,France entière
2015,hommes,25,252,France entière
2015,hommes,26,291,France entière
2015,hommes,27,278,France entière
2015,hommes,28,293,France entière
2015,hommes,29,335,France entière
2015,hommes,30,324,France entière
2015,hommes,31,375,France entière
2015,hommes,32,329,France entière
2015,hommes,33,380,France entière
2015,hommes,34,456,France entière
2015,hommes,35,437,France entière
2015,hommes,36,451,France entière
2015,hommes,37,497,France entière
2015,hommes,38,498,France entière
2015,hommes,39,549,France entière
2015,hommes,40,633,France entière
2015,hommes,41,762,France entière
2015,hommes,42,796,France entière
2015,hommes,43,976,France entière
2015,hommes,44,1058,France entière
2015,hommes,45,1176,France entière
2015,hommes,46,1218,France entière
2015,hommes,47,1388,France entière
2015,hommes,48,1424,France entière
2015,hommes,49,1621,France entière
2015,hommes,50,1774,France entière
2015,hommes,51,1912,France entière
2015,hommes,52,2072,France entière
2015,hommes,53,2200,France entière
2015,hommes,54,2539,France entière
2015,hommes,55,2797,France entière
2015,hommes,56,3015,France entière
2015,hommes,57,3259,France entière
2015,hommes,58,3475,France entière
2015,hommes,59,3673,France entière
2015,hommes,60,4002,France entière
2015,hommes,61,4158,France entière
2015,hommes,62,4450,France entière
2015,hommes,63,4685,France entière
2015,hommes,64,4944,France entière
2015,hommes,65,5314,France entière
2015,hommes,66,5579,France entière
2015,hommes,67,5700,France entière
2015,hommes,68,5988,France entière
2015,hommes,69,5282,France entière
2015,hommes,70,4969,France entière
2015,hommes,71,5089,France entière
2015,hommes,72,5189,France entière
2015,hommes,73,5046,France entière
2015,hommes,74,5009,France entière
2015,hommes,75,5857,France entière
2015,hommes,76,6301,France entière
2015,hommes,77,6695,France entière
2015,hommes,78,7235,France entière
2015,hommes,79,7753,France entière
2015,hommes,80,8371,France entière
2015,hommes,81,8797,France entière
2015,hommes,82,9261,France entière
2015,hommes,83,9941,France entière
2015,hommes,84,10302,France entière
2015,hommes,85,10291,France entière
2015,hommes,86,10273,France entière
2015,hommes,87,9986,France entière
2015,hommes,88,9755,France entière
2015,hommes,89,9238,France entière
2015,hommes,90,8558,France entière
2015,hommes,91,7765,France entière
2015,hommes,92,6850,France entière
2015,hommes,93,6135,France entière
2015,hommes,94,5158,France entière
2015,hommes,95,3470,France entière
2015,hommes,96,1714,France entière
2015,hommes,97,1195,France entière
2015,hommes,98,765,France entière
2015,hommes,99,533,France entière
2015,hommes,100,1564,France entière
2016,hommes,0,1617,France entière
2016,hommes,1,92,France entière
2016,hommes,2,85,France entière
2016,hommes,3,71,France entière
2016,hommes,4,51,France entière
2016,hommes,5,47,France entière
2016,hommes,6,48,France entière
2016,hommes,7,35,France entière
2016,hommes,8,27,France entière
2016,hommes,9,32,France entière
2016,hommes,10,41,France entière
2016,hommes,11,28,France entière
2016,hommes,12,29,France entière
2016,hommes,13,45,France entière
2016,hommes,14,56,France entière
2016,hommes,15,80,France entière
2016,hommes,16,84,France entière
2016,hommes,17,142,France entière
2016,hommes,18,181,France entière
2016,hommes,19,214,France entière
2016,hommes,20,210,France entière
2016,hommes,21,216,France entière
2016,hommes,22,219,France entière
2016,hommes,23,233,France entière
2016,hommes,24,245,France entière
2016,hommes,25,258,France entière
2016,hommes,26,291,France entière
2016,hommes,27,284,France entière
2016,hommes,28,290,France entière
2016,hommes,29,285,France entière
2016,hommes,30,288,France entière
2016,hommes,31,325,France entière
2016,hommes,32,327,France entière
2016,hommes,33,369,France entière
2016,hommes,34,411,France entière
2016,hommes,35,436,France entière
2016,hommes,36,422,France entière
2016,hommes,37,504,France entière
2016,hommes,38,509,France entière
2016,hommes,39,545,France entière
2016,hommes,40,552,France entière
2016,hommes,41,681,France entière
2016,hommes,42,807,France entière
2016,hommes,43,920,France entière
2016,hommes,44,970,France entière
2016,hommes,45,1067,France entière
2016,hommes,46,1140,France entière
2016,hommes,47,1305,France entière
2016,hommes,48,1395,France entière
2016,hommes,49,1576,France entière
2016,hommes,50,1752,France entière
2016,hommes,51,1895,France entière
2016,hommes,52,1970,France entière
2016,hommes,53,2219,France entière
2016,hommes,54,2438,France entière
2016,hommes,55,2643,France entière
2016,hommes,56,2985,France entière
2016,hommes,57,3202,France entière
2016,hommes,58,3380,France entière
2016,hommes,59,3627,France entière
2016,hommes,60,3929,France entière
2016,hommes,61,4189,France entière
2016,hommes,62,4502,France entière
2016,hommes,63,4750,France entière
2016,hommes,64,4839,France entière
2016,hommes,65,5186,France entière
2016,hommes,66,5518,France entière
2016,hommes,67,5706,France entière
2016,hommes,68,6001,France entière
2016,hommes,69,6292,France entière
2016,hommes,70,5754,France entière
2016,hommes,71,5067,France entière
2016,hommes,72,5303,France entière
2016,hommes,73,5450,France entière
2016,hommes,74,5300,France entière
2016,hommes,75,5203,France entière
2016,hommes,76,6086,France entière
2016,hommes,77,6591,France entière
2016,hommes,78,7053,France entière
2016,hommes,79,7504,France entière
2016,hommes,80,7844,France entière
2016,hommes,81,8612,France entière
2016,hommes,82,8976,France entière
2016,hommes,83,9473,France entière
2016,hommes,84,10151,France entière
2016,hommes,85,10320,France entière
2016,hommes,86,10163,France entière
2016,hommes,87,10165,France entière
2016,hommes,88,9784,France entière
2016,hommes,89,9269,France entière
2016,hommes,90,8733,France entière
2016,hommes,91,7499,France entière
2016,hommes,92,6971,France entière
2016,hommes,93,6119,France entière
2016,hommes,94,5171,France entière
2016,hommes,95,4224,France entière
2016,hommes,96,2886,France entière
2016,hommes,97,1330,France entière
2016,hommes,98,910,France entière
2016,hommes,99,592,France entière
2016,hommes,100,1409,France entière
2017,hommes,0,1620,France entière
2017,hommes,1,120,France entière
2017,hommes,2,70,France entière
2017,hommes,3,56,France entière
2017,hommes,4,39,France entière
2017,hommes,5,49,France entière
2017,hommes,6,44,France entière
2017,hommes,7,40,France entière
2017,hommes,8,34,France entière
2017,hommes,9,16,France entière
2017,hommes,10,36,France entière
2017,hommes,11,37,France entière
2017,hommes,12,37,France entière
2017,hommes,13,35,France entière
2017,hommes,14,65,France entière
2017,hommes,15,79,France entière
2017,hommes,16,112,France entière
2017,hommes,17,133,France entière
2017,hommes,18,157,France entière
2017,hommes,19,173,France entière
2017,hommes,20,233,France entière
2017,hommes,21,238,France entière
2017,hommes,22,237,France entière
2017,hommes,23,230,France entière
2017,hommes,24,211,France entière
2017,hommes,25,239,France entière
2017,hommes,26,272,France entière
2017,hommes,27,264,France entière
2017,hommes,28,296,France entière
2017,hommes,29,296,France entière
2017,hommes,30,294,France entière
2017,hommes,31,323,France entière
2017,hommes,32,373,France entière
2017,hommes,33,340,France entière
2017,hommes,34,363,France entière
2017,hommes,35,436,France entière
2017,hommes,36,482,France entière
2017,hommes,37,472,France entière
2017,hommes,38,455,France entière
2017,hommes,39,536,France entière
2017,hommes,40,581,France entière
2017,hommes,41,608,France entière
2017,hommes,42,761,France entière
2017,hommes,43,879,France entière
2017,hommes,44,918,France entière
2017,hommes,45,1043,France entière
2017,hommes,46,1178,France entière
2017,hommes,47,1228,France entière
2017,hommes,48,1340,France entière
2017,hommes,49,1533,France entière
2017,hommes,50,1647,France entière
2017,hommes,51,1839,France entière
2017,hommes,52,2027,France entière
2017,hommes,53,2273,France entière
2017,hommes,54,2295,France entière
2017,hommes,55,2488,France entière
2017,hommes,56,2837,France entière
2017,hommes,57,2992,France entière
2017,hommes,58,3348,France entière
2017,hommes,59,3553,France entière
2017,hommes,60,3791,France entière
2017,hommes,61,4221,France entière
2017,hommes,62,4451,France entière
2017,hommes,63,4625,France entière
2017,hommes,64,4789,France entière
2017,hommes,65,5145,France entière
2017,hommes,66,5483,France entière
2017,hommes,67,5822,France entière
2017,hommes,68,5943,France entière
2017,hommes,69,6370,France entière
2017,hommes,70,6558,France entière
2017,hommes,71,5839,France entière
2017,hommes,72,5232,France entière
2017,hommes,73,5546,France entière
2017,hommes,74,5682,France entière
2017,hommes,75,5597,France entière
2017,hommes,76,5512,France entière
2017,hommes,77,6483,France entière
2017,hommes,78,7120,France entière
2017,hommes,79,7397,France entière
2017,hommes,80,7775,France entière
2017,hommes,81,8440,France entière
2017,hommes,82,9067,France entière
2017,hommes,83,9450,France entière
2017,hommes,84,10102,France entière
2017,hommes,85,10265,France entière
2017,hommes,86,10606,France entière
2017,hommes,87,10547,France entière
2017,hommes,88,9982,France entière
2017,hommes,89,9706,France entière
2017,hommes,90,8877,France entière
2017,hommes,91,8220,France entière
2017,hommes,92,7274,France entière
2017,hommes,93,6130,France entière
2017,hommes,94,5235,France entière
2017,hommes,95,4494,France entière
2017,hommes,96,3444,France entière
2017,hommes,97,2176,France entière
2017,hommes,98,978,France entière
2017,hommes,99,614,France entière
2017,hommes,100,1122,France entière
2018,hommes,0,1625,France entière
2018,hommes,1,116,France entière
